,DateTime,FreqRange,Height,Power
293,2021-12-07 15:21:10,1-10 Hz,1.0,0.0021271129317
294,2021-12-07 15:21:20,1-10 Hz,1.0,0.00234540120941
295,2021-12-07 15:21:30,1-10 Hz,1.0,0.000422455639584
296,2021-12-07 15:21:40,1-10 Hz,1.0,0.000134839923658
297,2021-12-07 15:21:50,1-10 Hz,1.0,7.83128679628e-05
298,2021-12-07 16:12:30,1-10 Hz,1.0,0.00154437367319
299,2021-12-07 16:12:40,1-10 Hz,1.0,0.00137601644915
300,2021-12-07 16:32:40,1-10 Hz,1.0,0.00141984645061
301,2021-12-07 20:58:20,1-10 Hz,1.0,0.00287466704581
302,2021-12-07 20:58:30,1-10 Hz,1.0,0.000132154776261
303,2021-12-07 20:58:40,1-10 Hz,1.0,0.000116777995827
304,2021-12-06 01:45:00,1-10 Hz,0.33,7.22533291144e-05
305,2021-12-06 20:19:30,1-10 Hz,0.33,6.92949837883e-05
306,2021-12-06 20:19:40,1-10 Hz,0.33,7.35847993994e-05
307,2021-12-06 20:19:50,1-10 Hz,0.33,7.75155138568e-05
308,2021-12-07 09:04:30,1-10 Hz,0.33,7.18070972122e-05
309,2021-12-07 09:04:40,1-10 Hz,0.33,6.92484122174e-05
310,2021-12-07 09:04:50,1-10 Hz,0.33,7.0915381706e-05
311,2021-12-07 09:05:00,1-10 Hz,0.33,6.82579096814e-05
312,2021-12-07 09:05:10,1-10 Hz,0.33,6.50660184091e-05
313,2021-12-07 09:05:20,1-10 Hz,0.33,6.88657185233e-05
314,2021-12-07 09:05:30,1-10 Hz,0.33,7.11134216825e-05
315,2021-12-07 09:05:40,1-10 Hz,0.33,6.90209808417e-05
316,2021-12-07 09:05:50,1-10 Hz,0.33,6.94862160411e-05
317,2021-12-07 09:06:00,1-10 Hz,0.33,9.15387429144e-05
318,2021-12-07 09:06:10,1-10 Hz,0.33,0.00043330701189
319,2021-12-07 09:06:20,1-10 Hz,0.33,9.11943694112e-05
320,2021-12-07 09:06:30,1-10 Hz,0.33,0.000112466734141
321,2021-12-07 09:08:40,1-10 Hz,0.33,7.51619668482e-05
322,2021-12-07 09:08:50,1-10 Hz,0.33,8.7270071086e-05
323,2021-12-07 11:47:30,1-10 Hz,0.33,0.000229820449421
324,2021-12-07 15:20:50,1-10 Hz,0.33,9.98464201721e-05
325,2021-12-07 15:21:00,1-10 Hz,0.33,0.000205770257741
326,2021-12-07 15:21:10,1-10 Hz,0.33,0.000102690451299
327,2021-12-07 15:21:20,1-10 Hz,0.33,0.000159325130654
328,2021-12-07 15:21:30,1-10 Hz,0.33,7.27660543397e-05
